batch_id,Class,Left,Right,x,y,logL/R
162,5,3338.004,5503.596,102,126,-0.5000288
162,5,3734.6396,4848.137,102,126,-0.26094323
162,9,2961.102,3817.0393,102,189,-0.25391355
162,6,5662.2866,5934.145,153,126,-0.046895135
162,7,2547.455,4859.8555,204,126,-0.6459139
162,8,5448.5806,6225.1255,51,189,-0.13323845
163,2,3927.816,5929.9683,153,63,-0.41193533
163,4,3826.2825,5328.212,51,126,-0.331122
163,6,3087.2666,3173.157,153,126,-0.02744086
163,9,3811.8193,5814.722,102,189,-0.42228642
163,8,3516.498,4425.651,51,189,-0.22995175
163,1,2492.2275,3302.498,102,63,-0.28150225
163,6,4324.9644,4291.1567,153,126,0.00784755
163,7,3228.7217,5039.4395,204,126,-0.44520858
163,9,1194.5765,2802.9841,102,189,-0.8528928
163,1,1956.3098,3420.2783,102,63,-0.558662
163,6,3976.8157,4451.3374,153,126,-0.11272319
163,2,6798.153,8715.436,153,63,-0.24844474
163,0,5933.6157,7581.565,51,63,-0.24508591
163,9,4090.3218,5749.7446,102,189,-0.34053177
163,6,4976.0664,4603.745,153,126,0.07776961
163,6,5006.067,7056.2944,153,126,-0.34326944
163,2,2084.4863,3250.0981,153,63,-0.4441627
163,9,3962.6787,4689.0156,102,189,-0.16830245
163,1,552.6236,2127.455,102,63,-1.3480046
163,1,2768.6982,3075.5923,102,63,-0.105120234
163,2,4983.3213,7338.345,153,63,-0.38701677
163,1,2079.455,3507.608,102,63,-0.5228284
163,3,2857.4473,4970.145,204,63,-0.5535203
163,1,2268.3882,3268.0784,102,63,-0.3651326
163,5,4721.816,6383.388,102,126,-0.30150557
163,2,4858.9375,7599.749,153,63,-0.44729543
163,7,1501.1687,3876.1765,204,126,-0.9486053
163,8,5159.714,5683.29,51,189,-0.09664916
163,0,4954.812,5199.4043,51,63,-0.048184834
163,1,2597.7295,3586.5137,102,63,-0.32254282
163,0,7406.9736,9388.831,51,63,-0.23709884
163,2,5745.875,6688.1567,153,63,-0.1518561
164,8,5942.8433,6911.208,51,189,-0.15095678
164,0,5453.0547,6799.918,51,63,-0.22073461
164,2,5983.216,6613.0005,153,63,-0.100079305
164,7,4316.2197,4817.204,204,126,-0.10981377
164,3,2706.9375,4802.4824,204,63,-0.573315
164,7,3282.6821,4246.8037,204,126,-0.25750583
164,5,2879.4272,3341.3645,102,126,-0.14878786
164,5,3013.0,3221.9885,102,126,-0.06706245
164,1,1710.6864,3524.5178,102,63,-0.72284895
164,8,4980.4785,6334.4233,51,189,-0.24047282
164,2,3437.2903,4345.8354,153,63,-0.23453455
164,2,5626.894,8187.067,153,63,-0.37499806
164,6,3588.4158,4655.216,153,126,-0.26027748
164,9,4315.506,5313.463,102,189,-0.2080292
164,1,3221.1138,4505.2983,102,63,-0.33552697
164,8,4795.0273,6078.8394,51,189,-0.23723438
164,7,2217.8315,3594.835,204,126,-0.48296812
164,4,3818.8784,4733.149,51,126,-0.21463396
164,0,5378.745,6565.039,51,63,-0.19930337
164,6,3930.6628,5663.3374,153,126,-0.36520532
164,0,5518.914,6603.5693,51,63,-0.1794292
164,7,4032.6042,4969.6978,204,126,-0.2089466
164,3,2604.0552,5258.4077,204,63,-0.7027583
164,1,2199.6353,2895.4194,102,63,-0.27483842
164,0,4742.318,6445.494,51,63,-0.3068553
164,6,5824.1177,6533.2354,153,126,-0.11489478
164,6,4926.087,6596.008,153,126,-0.29191962
164,0,5599.1533,6620.6553,51,63,-0.16757894
164,9,2165.3372,5047.1333,102,189,-0.84624434
164,3,4609.1724,6671.4087,204,63,-0.36978275
164,4,2725.694,2600.412,51,126,0.04705315
164,6,4739.506,5273.8784,153,126,-0.10683313
165,7,2217.498,3033.6665,204,126,-0.31339237
165,8,5022.3647,6117.7173,51,189,-0.19728817
165,9,3032.0862,4699.216,102,189,-0.43814474
165,7,3888.608,5286.589,204,126,-0.30712196
165,3,4894.357,6629.7847,204,63,-0.30348945
165,0,5174.659,5864.718,51,63,-0.1251809
165,0,4340.608,4940.467,51,63,-0.12944542
165,4,3906.3408,4302.765,51,126,-0.09665678
165,0,2217.0117,2651.2432,51,63,-0.17886843
165,2,4448.89,6409.275,153,63,-0.36509147
165,6,3453.4116,6175.345,153,126,-0.58120215
165,7,2984.8982,4625.2,204,126,-0.437954
165,5,3057.1099,4287.996,102,126,-0.33834952
165,4,4818.3066,5645.1377,51,126,-0.15837201
165,6,2029.7727,4184.6826,153,126,-0.72350705
165,4,3755.8315,3953.353,51,126,-0.051254347
165,8,2948.1768,5233.349,51,189,-0.5738645
165,2,4834.612,5970.9453,153,63,-0.21110441
165,0,2527.0354,2220.9531,51,63,0.12911038
165,8,5501.8276,6871.777,51,189,-0.2223424
165,7,2722.0393,6362.6865,204,126,-0.8490693
165,1,2283.7805,3616.1611,102,63,-0.45958078
165,7,2485.6863,4038.4827,204,126,-0.48532027
165,5,2756.353,3965.1494,102,126,-0.36363506
165,1,1219.1335,4350.89,102,63,-1.27224
165,1,2519.694,3509.6746,102,63,-0.33138585
165,2,2122.4824,3408.7803,153,63,-0.47376817
165,2,2553.7961,2629.4236,153,63,-0.029183716
165,7,3777.0864,5077.259,204,126,-0.29581863
165,5,2546.7725,3357.667,102,126,-0.2764195
165,6,3766.9724,4926.7373,153,126,-0.26840538
165,6,5540.812,5499.946,153,126,0.007402846
166,7,4615.2236,5960.8,204,126,-0.25584432
166,4,4363.204,5548.8237,51,126,-0.24037927
166,2,3100.3845,3581.965,153,63,-0.14438541
166,3,3575.369,5440.098,204,63,-0.41972876
166,9,4848.922,5372.957,102,189,-0.10262202
166,0,6133.565,6536.243,51,63,-0.06358644
166,2,4089.7415,6308.459,153,63,-0.43340963
166,0,7298.294,8623.718,51,63,-0.16687566
166,9,5323.4785,7002.922,102,189,-0.2742005
166,0,8010.455,8561.13,51,63,-0.06648457
166,4,2372.3293,3935.4668,51,126,-0.50615716
166,3,4384.2515,6794.392,204,63,-0.4380787
166,4,1453.1764,4175.416,51,126,-1.0554622
166,7,3174.0156,4764.1646,204,126,-0.40612468
166,7,3319.5178,6033.1494,204,126,-0.5974496
166,0,4310.0312,5601.9062,51,63,-0.2621618
166,3,3778.302,4915.53,204,63,-0.26312482
166,6,4844.392,5651.6436,153,126,-0.15412466
166,0,4454.82,4897.6787,51,63,-0.09477476
166,4,3630.0667,5719.5684,51,126,-0.45464236
166,3,5874.777,9382.286,204,63,-0.4681554
166,8,4955.9565,6095.9805,51,189,-0.20703939
166,6,4683.4316,3932.3335,153,126,0.17479809
166,8,4704.494,6516.859,51,189,-0.3258742
166,1,719.46277,2158.0786,102,63,-1.0984688
166,3,4329.7295,6309.589,204,63,-0.37656546
166,8,2581.894,3284.4316,51,189,-0.2406704
166,9,4028.247,4265.1416,102,189,-0.057144053
166,0,6815.012,8040.435,51,63,-0.16535534
166,9,2949.463,4308.5605,102,189,-0.37898082
166,0,3804.271,4623.745,51,63,-0.19508061
166,8,5687.153,6385.3486,51,189,-0.11579634
167,0,5796.2197,4978.6,51,63,0.15205716
167,2,5784.071,7428.141,153,63,-0.25016794
167,8,3407.114,3895.455,51,189,-0.1339449
167,7,3877.3257,4473.604,204,126,-0.1430487
167,8,5801.522,6890.4434,51,189,-0.17201512
167,7,3791.094,5466.53,204,126,-0.36598936
167,9,3673.522,5728.937,102,189,-0.44437918
167,1,2221.7766,3088.004,102,63,-0.3292177
167,7,2314.643,4238.059,204,126,-0.6048499
167,0,7092.7495,8645.016,51,63,-0.19790986
167,3,2121.4824,3773.9805,204,63,-0.5760152
167,1,3463.855,4787.059,102,63,-0.3235341
167,4,2768.906,3304.8313,51,126,-0.17693315
167,2,6723.545,8408.815,153,63,-0.22366506
167,3,3256.1257,5387.686,204,63,-0.50357795
167,3,5768.1885,7843.592,204,63,-0.3073388
167,8,2981.7139,4127.753,51,189,-0.32523492
167,4,2958.443,4254.3022,51,126,-0.36326763
167,9,2750.647,4823.7295,102,189,-0.5617112
167,5,4312.184,5187.5566,102,126,-0.1848183
167,6,4456.2744,4793.267,153,126,-0.07289914
167,6,6725.5884,6206.2783,153,126,0.080357954
167,4,2975.004,4025.7842,51,126,-0.30247435
167,7,4400.0547,5918.745,204,126,-0.2965075
167,0,4820.353,7496.53,51,63,-0.44159302
167,8,5147.0234,7775.71,51,189,-0.41258615
167,3,3553.9136,5023.6313,204,63,-0.3461036
167,9,4499.933,6701.5996,102,189,-0.39828375
167,8,2411.5374,3422.3843,51,189,-0.350073
167,0,7521.0117,7786.0273,51,63,-0.034630112
167,6,4449.0083,5958.937,153,126,-0.2922109
167,1,2756.0981,4681.094,102,63,-0.52971596
168,8,3997.1414,5167.2666,51,189,-0.25676438
168,2,6027.102,8675.039,153,63,-0.36418355
168,5,3203.1333,4744.192,102,126,-0.39279166
168,3,4978.593,8858.8125,204,63,-0.57626545
168,2,5715.169,8062.4517,153,63,-0.3440938
168,4,3772.2,4435.784,51,126,-0.16204603
168,5,2643.0234,4461.3726,102,126,-0.5235329
168,5,5597.8945,6271.3613,102,126,-0.11360291
168,6,2995.212,3750.208,153,126,-0.22479632
168,6,4975.3374,5761.5527,153,126,-0.14671382
168,9,5289.8433,8019.216,102,189,-0.41605198
168,7,3965.1963,8244.326,204,126,-0.73196983
168,3,3990.749,6525.29,204,63,-0.49170646
168,8,6202.1216,7053.0273,51,189,-0.12856549
168,9,1439.7334,2627.5178,102,189,-0.60158163
168,9,3372.7256,5304.7295,102,189,-0.4528776
168,3,2877.553,4936.3486,204,63,-0.53968567
168,0,5982.063,6861.012,51,63,-0.13708948
168,8,3554.9568,6120.502,51,189,-0.5433012
168,1,2812.651,3697.3489,102,63,-0.27348864
168,3,1990.1963,3434.3567,204,63,-0.54559636
168,2,6171.1294,8628.483,153,63,-0.33518687
168,0,6172.977,6471.9727,51,63,-0.04729975
168,3,5376.255,8700.615,204,63,-0.4814017
168,2,3255.788,4660.526,153,63,-0.35869393
168,4,4535.632,4812.396,51,126,-0.059230685
168,9,2787.4119,4565.2354,102,189,-0.49335656
168,5,4124.2983,5939.816,102,126,-0.3647822
168,9,2362.106,5238.3257,102,189,-0.7964483
168,6,4248.306,5771.345,153,126,-0.30638483
168,4,3384.0195,4806.114,51,126,-0.35082462
168,7,4635.467,7262.659,204,126,-0.44900918
169,3,2334.8706,4414.8154,204,63,-0.6370096
169,8,7456.965,7970.9453,51,189,-0.06665461
169,4,4113.3096,5529.1807,51,126,-0.2958117
169,9,5218.5645,5590.1177,102,189,-0.06877799
169,3,3034.7021,5332.886,204,63,-0.5637793
169,6,4247.702,4894.2314,153,126,-0.14167911
169,5,1541.106,1846.2745,102,126,-0.18066956
169,2,4596.1846,6073.4116,153,63,-0.278694
169,7,1981.4667,3523.7842,204,126,-0.5756982
169,5,3570.2117,4949.3374,102,126,-0.32662883
169,8,4889.322,6100.576,51,189,-0.22132963
169,6,4466.439,6398.788,153,126,-0.3595172
169,2,3045.114,4465.6978,153,63,-0.38288718
169,2,4811.13,7291.2744,153,63,-0.41574636
169,7,5931.412,8202.471,204,126,-0.32417312
169,5,4033.9336,6239.251,102,126,-0.43611822
169,5,3230.396,3949.961,102,126,-0.20110098
169,1,2733.3296,4082.1372,102,63,-0.40110022
169,9,1712.6118,3662.165,102,189,-0.7600349
169,7,5225.961,5738.4043,204,126,-0.0935425
169,1,1640.9373,2775.0942,102,63,-0.52541715
169,1,2956.2002,4531.373,102,63,-0.4271202
169,8,5956.2827,6177.153,51,189,-0.036410894
169,8,5218.6313,5701.898,51,189,-0.08856395
169,3,2514.451,4067.6392,204,63,-0.48100832
169,3,4837.8276,7270.9688,204,63,-0.40742376
169,3,2606.051,3771.8826,204,63,-0.36973813
169,8,5767.82,6373.369,51,189,-0.09983407
169,2,5191.059,6841.8945,153,63,-0.2761269
169,7,3921.9375,6339.424,204,126,-0.48020208
169,2,4836.753,4812.749,153,63,0.0049752006
169,1,3243.4275,3745.3022,102,63,-0.14387168
170,5,1478.4236,2070.5217,102,126,-0.33682424
170,7,2982.251,5330.192,204,126,-0.5807089
170,3,5976.3447,6910.173,204,63,-0.1451855
170,1,3251.9258,4555.918,102,63,-0.33717966
170,4,2305.5845,3619.102,51,126,-0.45089173
170,4,3659.2236,3822.0747,51,126,-0.04354238
170,7,3771.6235,4900.298,204,126,-0.26179048
170,7,3369.7217,5134.314,204,126,-0.4211161
170,7,3801.353,6529.753,204,126,-0.541012
170,2,4369.933,7511.2705,153,63,-0.5416569
170,4,2362.455,3004.0195,51,126,-0.24024989
170,6,4978.8667,6021.7534,153,126,-0.19017617
170,5,4209.467,5785.412,102,126,-0.31800362
170,5,4900.6787,6144.871,102,126,-0.22624405
170,9,3656.0,4035.314,102,189,-0.09871444
170,3,5730.4316,9186.157,204,63,-0.47190687
170,5,3504.3843,3962.212,102,126,-0.12278759
170,9,4430.7803,7222.11,102,189,-0.48857144
170,3,3838.6514,6351.2905,204,63,-0.50353694
170,9,3974.4312,6112.714,102,189,-0.43048918
170,8,5098.5566,6659.2354,51,189,-0.26704723
170,0,7464.122,9120.961,51,63,-0.20046732
170,0,3261.3215,3613.8118,51,63,-0.1026306
170,8,4977.8745,5788.1416,51,189,-0.15080824
170,0,3342.9216,3896.0276,51,63,-0.1531123
170,7,2939.1885,6068.1724,204,126,-0.7249239
170,6,3436.0823,5036.6353,153,126,-0.38240626
170,3,4953.243,6870.6157,204,63,-0.3272112
170,0,5217.6553,6482.643,51,63,-0.21708019
170,0,9681.584,9941.181,51,63,-0.026460277
170,0,3790.6157,3511.2393,51,63,0.07655944
170,3,4294.659,7648.6626,204,63,-0.5771587
171,7,4020.3687,4782.02,204,126,-0.17348945
171,7,4367.2114,5885.7925,204,126,-0.29841673
171,8,4201.851,7266.824,51,189,-0.5477942
171,0,8531.577,9430.274,51,63,-0.10015098
171,8,3273.1218,4549.098,51,189,-0.32918483
171,1,4072.0981,4886.2744,102,63,-0.18227173
171,9,4542.2397,7431.502,102,189,-0.49230778
171,1,2295.345,2852.208,102,63,-0.21721032
171,2,3354.0195,4115.424,153,63,-0.2045823
171,2,5389.702,6672.906,153,63,-0.21356526
171,4,2727.9214,4995.055,51,126,-0.60490847
171,1,2380.3374,3404.396,102,63,-0.3578253
171,1,395.7412,3441.0156,102,63,-2.1627614
171,6,4240.1416,5723.502,153,126,-0.2999842
171,6,3356.357,4935.5493,153,126,-0.38560787
171,0,5457.3726,6614.718,51,63,-0.19232965
171,0,7488.204,8213.722,51,63,-0.092477165
171,5,4828.3335,4999.4707,102,126,-0.034830675
171,4,4025.2473,5512.4,51,126,-0.31441373
171,3,5183.6475,7694.161,204,63,-0.3949528
171,9,2410.1924,3057.0042,102,189,-0.23772885
171,3,4258.894,7098.2236,204,63,-0.510835
171,1,1949.353,3582.1335,102,63,-0.608461
171,6,3172.3098,5202.851,153,126,-0.49474674
171,7,2584.0117,4803.2197,204,126,-0.6199434
171,3,3682.937,5615.0903,204,63,-0.42174712
171,0,3855.7686,4641.1494,51,63,-0.18539174
171,5,3480.1294,5349.2437,102,126,-0.42988572
171,1,688.40784,2849.6824,102,63,-1.4205813
171,9,4848.961,6901.624,102,189,-0.3529923
171,0,3797.3413,4269.7725,51,63,-0.1172594
171,9,5749.502,6632.2783,102,189,-0.14283513
172,7,3412.5293,4433.0317,204,126,-0.26162994
172,0,5731.702,7744.2856,51,63,-0.30094272
172,5,3206.2395,4588.2705,102,126,-0.3584044
172,1,2142.5176,3352.1648,102,63,-0.44762474
172,2,3177.4512,4452.035,153,63,-0.33728197
172,2,4217.5884,6211.5728,153,63,-0.38715062
172,3,3370.353,5724.8594,204,63,-0.5298005
172,3,5365.4043,7855.4272,204,63,-0.3812329
172,0,5686.4434,7153.1104,51,63,-0.22946233
172,4,4556.51,4771.153,51,126,-0.046031035
172,0,4252.451,4791.11,51,63,-0.11926652
172,5,3600.8862,4876.8906,102,126,-0.30332783
172,1,2344.6196,4594.416,102,63,-0.67271847
172,6,3636.4785,5534.204,153,126,-0.419932
172,9,2192.5332,3835.5605,102,189,-0.55925804
172,7,3534.4395,4293.6904,204,126,-0.19459188
172,1,598.9255,3349.6904,102,63,-1.7214861
172,8,5107.337,7763.455,51,189,-0.4187494
172,9,3368.345,5191.6084,102,189,-0.43262202
172,9,3449.6707,4807.043,102,189,-0.33180335
172,6,3589.3254,4628.0044,153,126,-0.25416145
172,0,6679.8237,8350.792,51,63,-0.22326477
172,5,1708.9452,1777.0276,102,126,-0.03906572
172,1,2936.4392,4422.208,102,63,-0.40944138
172,2,4376.5103,5587.282,153,63,-0.24424128
172,2,4166.024,6875.9136,153,63,-0.50106245
172,1,625.9412,3127.6355,102,63,-1.6087761
172,3,6596.5103,8501.102,204,63,-0.25365496
172,9,3914.1765,7003.656,102,189,-0.5818273
172,4,3552.2625,4405.177,51,126,-0.2151957
172,8,4052.4626,5349.4395,51,189,-0.277667
172,7,2540.7883,4033.1216,204,126,-0.4620662
173,8,5798.781,6360.9336,51,189,-0.09252751
173,8,3831.0198,7312.7295,51,189,-0.64648557
173,9,1753.7529,3313.0508,102,189,-0.63611144
173,9,3110.204,4637.4077,102,189,-0.39946717
173,7,1399.0509,4112.4907,204,126,-1.0782348
173,0,5889.1885,7260.8037,51,63,-0.2093723
173,3,2422.2979,4026.2317,204,63,-0.5081143
173,1,2529.8079,3402.9648,102,63,-0.29650372
173,9,1967.451,3962.29,102,189,-0.7000834
173,2,2819.9727,5698.914,153,63,-0.70354843
173,7,1352.7216,3091.3176,204,126,-0.82647884
173,3,4484.7295,6745.678,204,63,-0.40822387
173,8,4320.392,4906.4434,51,189,-0.12720312
173,4,4675.3374,4978.6123,51,126,-0.06284985
173,5,2329.5217,3158.5217,102,126,-0.30444115
173,5,2893.471,4306.5767,102,126,-0.3976865
173,1,1316.1608,2252.7178,102,63,-0.53741837
173,6,5917.1143,6182.6313,153,126,-0.04389507
173,6,6281.1064,6819.3496,153,126,-0.08221797
173,7,4169.126,4635.632,204,126,-0.106066115
173,6,4057.0627,4403.7256,153,126,-0.08199163
173,8,4935.4316,6721.4824,51,189,-0.3088686
173,9,4045.204,5097.6787,102,189,-0.23125328
173,9,4899.392,5243.3564,102,189,-0.06785071
173,0,8541.945,8943.745,51,63,-0.04596563
173,6,4065.1062,5033.02,153,126,-0.21358033
173,3,4539.9375,6138.353,204,63,-0.3016432
173,0,6046.6113,7487.596,51,63,-0.21374977
173,7,2155.0393,2922.1921,204,126,-0.30452514
173,7,3950.2473,5971.467,204,126,-0.41321442
173,6,5637.7803,6403.345,153,126,-0.12733011
173,3,5036.1216,6486.655,204,63,-0.25311074
174,7,1555.7607,3128.063,204,126,-0.6984493
174,7,3216.106,4168.114,204,126,-0.2592923
174,1,318.81567,3091.0708,102,63,-2.2716596
174,1,2195.8628,3735.6943,102,63,-0.53135866
174,9,3572.8862,5721.643,102,189,-0.47088227
174,3,5151.619,8089.47,204,63,-0.4512522
174,8,3693.957,4940.5527,51,189,-0.290779
174,7,3986.0588,4684.6826,204,126,-0.16149521
174,6,4033.7373,5599.1177,153,126,-0.3279157
174,9,4738.4473,5929.6553,102,189,-0.2242566
174,3,2459.0432,4580.8745,204,63,-0.6221175
174,7,3557.3137,4803.7686,204,126,-0.30039507
174,4,3337.9922,3986.1572,51,126,-0.17745817
174,4,3482.2786,4345.204,51,126,-0.22138593
174,1,780.47455,2275.9883,102,63,-1.0702676
174,0,6657.3926,7884.895,51,63,-0.16922103
174,7,4324.0156,5481.1377,204,126,-0.23712815
174,0,6170.992,7291.4277,51,63,-0.16683975
174,6,3399.9727,4838.1924,153,126,-0.3527738
174,6,5397.1216,6631.0156,153,126,-0.20589222
174,3,3975.2314,6917.8633,204,63,-0.554024
174,9,4077.816,6564.102,102,189,-0.47605416
174,4,2621.859,4259.3647,51,126,-0.4852364
174,5,4267.6865,4748.5376,102,126,-0.10676482
174,9,3065.5413,5222.1606,102,189,-0.53268707
174,6,4129.4,5172.039,153,126,-0.2251349
174,8,4062.2432,5548.243,51,189,-0.311746
174,9,3247.3962,4095.349,102,189,-0.23199844
174,7,4465.3926,7351.7925,204,126,-0.49858707
174,8,4006.3608,5778.0864,51,189,-0.3661892
174,5,4529.4785,5366.89,102,126,-0.1696418
174,5,3278.145,3329.91,102,126,-0.015667524
175,6,3060.3728,3785.4824,153,126,-0.21263662
175,1,2220.7334,3415.949,102,63,-0.4306178
175,2,2080.4824,3141.7727,153,63,-0.41218743
175,5,3973.106,4794.5103,102,126,-0.18792339
175,0,3370.655,3831.9648,51,63,-0.12827061
175,3,5103.0747,6632.7256,204,63,-0.26217255
175,5,6208.6353,6812.82,102,126,-0.092865005
175,9,3998.4863,5264.596,102,189,-0.27508858
175,0,5749.702,7773.836,51,63,-0.30161563
175,8,4509.9453,6228.416,51,189,-0.32283705
175,1,583.73334,3745.5566,102,63,-1.8588814
175,3,5058.314,6613.8237,204,63,-0.26812875
175,0,2707.459,2971.608,51,63,-0.09309264
175,4,4324.9097,5127.42,51,126,-0.17021133
175,9,5163.8984,6255.996,102,189,-0.1918486
175,0,6060.353,7732.028,51,63,-0.24360314
175,3,1607.808,3498.8628,204,63,-0.77756625
175,5,3247.102,3656.4355,102,126,-0.118725866
175,2,3899.4983,5581.718,153,63,-0.35864872
175,6,4240.8354,5379.992,153,126,-0.23792663
175,5,2782.51,3185.502,102,126,-0.13525644
175,3,5374.5454,7318.6274,204,63,-0.30874878
175,0,4892.1807,5446.569,51,63,-0.10734768
175,4,3950.788,4216.5176,51,126,-0.06509448
175,2,1641.8785,2914.2512,153,63,-0.57377195
175,8,4328.989,7360.886,51,189,-0.5308464
175,7,5795.8633,6492.134,204,126,-0.113446794
175,0,5689.5215,7431.5493,51,63,-0.26710817
175,8,2139.4434,3583.012,51,189,-0.5156581
175,6,5009.5723,6375.5137,153,126,-0.24111414
175,1,2246.8706,3576.451,102,63,-0.46483257
175,4,3735.643,5054.7295,51,126,-0.30240434
176,6,5335.5645,5484.1255,153,126,-0.027462976
176,8,6135.9805,7711.467,51,189,-0.2285385
176,6,5257.5728,6682.7925,153,126,-0.23986647
176,1,2446.9883,3320.9766,102,63,-0.3054009
176,4,3703.5337,5912.855,51,126,-0.46784142
176,3,4378.836,6948.804,204,63,-0.46178666
176,2,4406.875,5616.42,153,63,-0.24252865
176,4,4213.745,5540.6553,51,126,-0.27376097
176,3,2405.392,4875.961,204,63,-0.70660424
176,0,5147.122,7527.3457,51,63,-0.38010472
176,3,3508.2627,4819.9927,204,63,-0.31765142
176,1,2102.3176,3704.4353,102,63,-0.5664905
176,1,2079.0156,2508.2,102,63,-0.18767081
176,9,4539.4434,5193.6274,102,189,-0.13462797
176,0,4660.902,5249.6514,51,63,-0.118952684
176,2,3756.3843,5052.9375,153,63,-0.29651287
176,1,203.26668,2563.3884,102,63,-2.5345664
176,3,4850.533,6856.51,204,63,-0.34610993
176,7,1425.098,2322.251,204,126,-0.48829633
176,7,3513.8706,5158.6357,204,126,-0.383954
176,7,2938.5647,7253.1494,204,126,-0.90351456
176,5,3761.9175,4671.4355,102,126,-0.2165376
176,6,2277.3176,3202.2825,153,126,-0.34086555
176,1,2234.5059,3714.1257,102,63,-0.50812316
176,2,4112.808,4575.7334,153,63,-0.10666097
176,7,3447.6628,4696.1924,204,126,-0.30905548
176,9,2544.0393,4136.0625,102,189,-0.48599112
176,2,2988.8354,5481.8154,153,63,-0.60655254
176,3,2206.8508,3846.788,204,63,-0.55567205
176,8,6653.424,7342.7256,51,189,-0.09857853
176,0,4781.8076,5919.502,51,63,-0.2134337
176,7,3358.2783,5348.1885,204,126,-0.46532947
177,9,2582.4119,3294.9805,102,189,-0.24367644
177,0,6836.5254,7842.1104,51,63,-0.13722833
177,5,1947.949,3373.7725,102,126,-0.54925454
177,1,1941.1726,3534.757,102,63,-0.5993523
177,5,4405.4077,5400.6553,102,126,-0.20368746
177,9,3311.902,5265.3926,102,189,-0.463633
177,8,4817.2783,5774.996,51,189,-0.18132845
177,6,4575.1016,6029.996,153,126,-0.27611747
177,9,2453.4707,3875.8904,102,189,-0.45727175
177,4,3590.9412,5307.9688,51,126,-0.39079487
177,0,5423.373,6142.091,51,63,-0.12444727
177,1,2296.3452,2915.3882,102,63,-0.23868413
177,7,3142.498,3352.2744,204,126,-0.06462099
177,2,3600.749,6367.9644,153,63,-0.5701379
177,5,3069.9336,4315.0786,102,126,-0.34045964
177,3,4329.4316,5638.024,204,63,-0.26409733
177,8,3281.6904,3936.2393,51,189,-0.18186706
177,1,2480.004,3269.9727,102,63,-0.2765215
177,6,2397.9844,3093.9375,153,126,-0.254816
177,3,5691.2866,7944.604,204,63,-0.3335566
177,6,4210.4556,5712.4355,153,126,-0.30507463
177,5,4192.6787,5039.479,102,126,-0.18396287
177,6,2275.8706,2669.3608,153,126,-0.1594764
177,3,4429.408,6191.385,204,63,-0.3348928
177,5,2653.5842,3131.863,102,126,-0.16571678
177,4,4840.2197,4768.5415,51,126,0.014919604
177,0,3278.7886,4366.9297,51,63,-0.2865862
177,1,2322.0117,3840.6553,102,63,-0.50320905
177,0,6041.4355,6029.9727,51,63,0.0018992259
177,6,4548.204,4870.6553,153,126,-0.06849602
177,0,5977.4355,7092.4355,51,63,-0.17103717
177,8,4395.4316,6431.6514,51,189,-0.38066557
178,8,4278.1567,5253.7803,51,189,-0.20542562
